num_tokens,latency,prediction,type,question
519,0.5521142482757568,1,1,What are the authors of the books published by the publisher 'FENN-M&S'?
518,1.3186817169189453,1,1,What are the authors of the books published by the publisher 'Perma Books'?
518,0.8686017990112305,1,1,What are the authors of the books published by the publisher 'Fingerprint Publishing'?
515,0.7358853816986084,1,1,Where does the books of the series 'Foundation Universe' published in?
515,0.6684408187866211,1,1,Where does the books of the series 'Ronin' published in?
517,0.9362890720367432,1,1,Where does the books of the series 'Dark-Hunterverse' published in?
518,1.196803092956543,1,1,Where does the books of the series 'Johannes Cabal' published in?
516,0.7326822280883789,1,1,Where does the books of the series 'The Dance Sequence' published in?
522,0.7163832187652588,1,1,Where does the books of the series 'Kendrick/Coulter/Harrigan' published in?
521,0.732182502746582,1,1,Where does the books of the series 'Anna Karenina, 2 Volumes' published in?
515,0.8487753868103027,1,1,Where does the books of the series 'Decimation' published in?
518,1.527000904083252,1,1,Where does the books of the series 'Dragonlance: Chronicles' published in?
521,0.5909528732299805,1,1,Where does the books of the series 'No. 1 Ladies' Detective Agency' published in?
542,0.973527193069458,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'Luan toHui Se noShi Jie  / Ran and the Gray World'?
525,1.1227521896362305,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'Tag'?
529,1.185563087463379,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'Kelly McWinter P.I.'?
530,0.813208818435669,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'Beneath the Trap Door'?
528,0.5653808116912842,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'Scooby Apocalypse'?
529,1.1591758728027344,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'Devil of Ponong'?
530,0.5927026271820068,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'Kommissar Jennerwein'?
527,0.7511470317840576,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'Shifter Justice'?
530,0.949103593826294,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'Doc Savage (Bantam)'?
526,0.7224299907684326,1,1,What are the authors of the books that are published by the publishers that have published books of the series 'smsh'?
532,1.3762617111206055,2,2,What is the relationship between 'Burglars Can't Be Choosers' and 'Make Out With Murder (Chip Harrison, #3)'?
535,0.6655144691467285,2,2,What is the relationship between 'კლასობანა' and 'Takipçi'?
520,0.6605408191680908,2,2,What is the relationship between 'Kizuna' and 'Kazuma Kodaka'?
524,0.5937294960021973,2,2,What is the relationship between 'Sexy Gay Stories - Volume Six' and 'Naughty Little Forest Nymph'?
527,0.5648741722106934,2,2,What is the relationship between 'All Souls' Night (Blood Ties, #4)' and 'Blood Ties Bundle'?
524,0.7375695705413818,2,2,What is the relationship between 'Special Delivery (Hollywood Hills, #1)' and 'Look For Me'?
521,1.195329189300537,2,2,What is the relationship between 'Minor Arcana' and 'Dark Lord of Derkholm'?
523,1.1090021133422852,2,2,What is the relationship between 'Beth M. Honeycutt' and 'Scavenger of Souls'?
521,0.7497031688690186,2,2,What is the relationship between 'Invisible monsters' and 'Le Festival de la Couille'?
528,0.5842547416687012,2,2,What is the relationship between 'Dear Me' and 'The Lure of White Oak Lake (White Oak Lake, #1)'?
530,0.7461414337158203,2,2,What is the relationship between 'Blood Howl (Sanguis Noctis, #1)' and 'Luna di sangue'?
522,1.1257116794586182,2,2,What is the relationship between 'Marylou Hadditt' and 'Nicole  Foster'?
525,0.5637803077697754,2,2,What is the relationship between 'Trailer' and 'What the Dark Brings: A Collection of Horrors'?
530,1.1348776817321777,2,2,What is the relationship between 'The Angel with One Hundred Wings: A Tale from the Arabian Nights' and 'Toad Triumphant'?
522,0.5950615406036377,2,2,What is the relationship between 'Adina Rishe Gewirtz' and 'Candlewick'?
526,0.6552584171295166,2,2,What is the relationship between 'Maid of Murder (India Hayes, #1)' and 'The Final Vow'?
517,0.6487810611724854,2,2,What is the relationship between 'Monster House Press' and 'Matt Hart'?
537,0.6775002479553223,2,2,What is the relationship between 'Liars & Thieves (Tommy Carmellini #1)' and 'Pirate Alley (Tommy Carmellini, #5)'?
544,0.5960650444030762,2,2,What is the relationship between 'Nelson to Vanguard: Warship Design and Development 1923-1945' and 'Warrior to Dreadnought: Warship Development 1860-1905'?
532,0.5771245956420898,2,2,What is the relationship between 'Le Sottisier Du Cinema' and 'Calvin et Hobbes 13: Enfin seuls !'?
529,0.5852603912353516,2,2,What is the relationship between 'Starting Over on Blackberry Lane (Life in Icicle Falls #10)' and 'Mira'?
535,0.9033081531524658,2,2,What is the relationship between 'Christopher Fay' and 'The General Councils: A History of the Twenty-One General Councils from Nicaea to Vatican II'?
523,0.7498996257781982,2,2,What is the relationship between 'Chatter Creek Publishing' and 'The Story of Sassy Sweetwater'?
517,0.8352608680725098,2,2,What is the relationship between 'The Queen' and 'Diversion Books'?
520,1.0944812297821045,2,2,What is the relationship between 'Very LeFreak' and 'David Levithan'?
533,1.1412756443023682,2,2,What is the relationship between 'Our Patchwork Nation: The Surprising Truth About the "Real" America' and 'Trade-Off Trade-Off'?
530,1.0606677532196045,2,2,What is the relationship between 'Historia Del Antiguo Egipto/ History of Ancient Egypt' and 'Mondolibri'?
520,0.6731603145599365,2,2,What is the relationship between 'Rogue Valley Wine' and 'Fireship Press'?
528,0.7968547344207764,2,2,What is the relationship between 'Young Justice Vol. II' and 'Gargoyles: Bad Guys, Volume 1'?
522,0.5232441425323486,2,2,What is the relationship between 'Greetings from Somewhere' and 'The Mystery of the Gold Coin'?
522,0.6471850872039795,2,2,What is the relationship between 'Batwoman: Elegy' and 'Rick Burchett'?
524,1.1120266914367676,2,2,What is the relationship between 'Taken (Give & Take, #1)' and 'Smashwords Edition'?
523,0.6332845687866211,2,2,What is the relationship between 'Against the Odds: Tales of Achievement' and 'Susan O'Malley'?
531,1.1413836479187012,2,2,What is the relationship between 'Michael Boulter' and 'An  Evening at the Garden of Allah: A Gay Cabaret in Seattle'?
544,0.678943395614624,2,2,What is the relationship between 'Buffi Jashanmal' and 'Storey's Guide to Raising Dairy Goats, 4th Edition: Breeds, Care, Dairying, Marketing'?
518,0.9493770599365234,2,2,What is the relationship between 'Recipe for Submission' and 'Loose ID'?
527,0.7856462001800537,2,2,What is the relationship between 'A Commentary on the Animal Apocalypse of I Enoch' and 'Birger Albert Pearson'?
528,1.2428383827209473,2,2,What is the relationship between 'The Best Fantasy Stories from the Magazine of Fantasy & Science Fiction' and 'Paul Di Filippo'?
520,0.7948617935180664,2,2,What is the relationship between 'Spinnaker' and 'Il profumo del sud'?
521,0.6160237789154053,2,2,What is the relationship between 'The Mute Mistress' and 'mikaelanay'?
572,0.7055559158325195,2,2,What is the relationship between 'Words of Radiance (The Stormlight Archive, #2)' and 'Η βασίλισσα του χιονιού: Παραμύθι σε εφτά ιστορίες'?
527,0.6910686492919922,2,2,What is the relationship between 'Korbel Classic Romance Humorous Series' and 'Harlequin Mills & Boon'?
527,0.6351222991943359,2,2,What is the relationship between 'The Two Towers' and 'Lady Mechanika #3 (Lady Mechanika, #3)'?
519,0.6218116283416748,2,2,What is the relationship between 'Neil  Shah' and 'W.B. Marsh'?
523,0.6176176071166992,2,2,What is the relationship between 'Berenice Moreno' and 'Isaias Cortejosa'?
517,0.5832695960998535,2,2,What is the relationship between 'Het punt' and 'Het Punt'?
528,0.70955491065979,2,2,What is the relationship between 'Op zoek naar de vogelkoning' and 'Amelia and Eleanor Go for a Ride'?
526,0.6527700424194336,2,2,What is the relationship between 'Starfire (Demon Slayers, #3)' and 'Tielle St. Clare'?
532,0.680156946182251,2,2,What is the relationship between 'Shock Waves (Silhouette Intimate Moments, #1287)' and 'The Temptation of Savannah O'Neill'?
518,1.1154630184173584,2,2,What is the relationship between 'Between Heaven and Texas' and 'Mary Dove'?
527,1.1297338008880615,2,2,What is the relationship between 'Rebellion (Section One Series Book 3)' and 'Helix: Episode 3'?
539,0.5684974193572998,2,2,What is the relationship between 'Not in Our Genes: Biology, Ideology and Human Nature' and 'Bioethics and the New Embryology: Springboards for Debate'?
519,1.1493868827819824,2,2,What is the relationship between 'Pablo Michaels' and 'Elianne Adams'?
518,0.7337698936462402,2,2,What is the relationship between 'Corrupted 2' and 'Sam Crescent'?
519,0.7781085968017578,2,2,What is the relationship between 'Simmons, Brian' and 'Cheryl Barker'?
517,0.6982221603393555,2,2,What is the relationship between 'Familiar Magic' and 'Kat Lind'?
535,1.0524752140045166,2,2,What is the relationship between 'Lies That Chelsea Handler Told Me' and 'The Way I See It: A Look Back at My Life on Little House'?
520,0.5488836765289307,2,2,What is the relationship between 'Malcolm S. Thaler' and 'Tor Books'?
531,1.0991008281707764,2,2,What is the relationship between 'الراعي الهمجي' and 'بطولة الأشياء'?
524,0.9797477722167969,2,2,What is the relationship between 'The Red Dirt Paradox' and 'Mama Gloria's Sunflower Garden'?
529,1.3295118808746338,2,2,What is the relationship between 'Lascivious (For the Love of Gods Book 2)' and 'Through a Broken Window'?
517,0.5481650829315186,2,2,What is the relationship between 'Chance Chambers' and 'Bleed'?
522,0.6496644020080566,2,2,What is the relationship between 'Miseres Du Desir' and 'Fleur Hana'?
518,0.5879321098327637,2,2,What is the relationship between 'The Riders' and 'Jessica Shirvington'?
532,0.8193488121032715,2,2,What is the relationship between 'Lightspeed Magazine, January 2011' and 'Return to Mars (Barsoom, #4-6)'?
524,0.624077558517456,2,2,What is the relationship between 'Lizzie Newton : Victorian Mysteries' and 'When Love is Blooming'?
527,0.9319353103637695,2,2,What is the relationship between '哥伦比亚的倒影' and 'Jiang Xun'?
521,0.7576878070831299,2,2,What is the relationship between 'Witte honger' and 'Peirene Press'?
546,1.2828395366668701,2,2,What is the relationship between 'Kaya Raya Selamanya, Pecahan-Pecahan Kaca Kejernihan dari Puncak Gunung Kehidupan' and 'Mira W.'?
551,1.4451148509979248,2,2,What is the relationship between 'The Art of Reading: Mengapa 90% Buku yang Dibeli Tidak (Habis) Dibaca dan Cara Mengatasinya' and 'What Sisters Do Best/What Brothers Do Best'?
522,0.6774635314941406,2,2,What is the relationship between 'Frederick May' and 'Il caso di Charles Dexter Ward'?
530,0.7049283981323242,2,2,What is the relationship between 'Vidia and the Fairy Crown ; Vidia dan Mahkota Peri' and 'Richard Thaler'?
532,0.674034595489502,2,2,What is the relationship between 'Dany Salvatierra' and 'Por el corazón de mi dama (Medieval Hearts, #1)'?
541,0.9428925514221191,2,2,What is the relationship between 'Autumn in the City of Lights (Autumn, #3)' and 'Murder in the Abbey (Maggie Newberry Mysteries, #8)'?
525,0.6512389183044434,2,2,What is the relationship between 'J. Alison James' and 'Forgive the River, Forgive the Sky'?
539,0.78139328956604,2,2,What is the relationship between 'Breakaway Amish: Growing Up with the Bergholz Beard Cutters' and 'Most Likely to Die (Kate Jasper Mystery, #7)'?
519,0.9226996898651123,2,2,What is the relationship between 'DI Hillary Greene' and 'Friends and Lovers'?
523,0.5720736980438232,2,2,What is the relationship between 'Wondrous Strange: Tales of the Uncanny' and 'Kevin Ross'?
518,0.683147668838501,2,2,What is the relationship between 'Kate Kingsbury' and 'Captain Rawson'?
521,0.812868595123291,2,2,What is the relationship between 'The Year of Pleasures' and 'Rick Tramonto'?
534,0.9666979312896729,3,3,Have the authors 'Renee Raudman' and 'Ilona Andrews' ever published books in the same publishers? If so, tell me some examples.
532,0.5566089153289795,3,3,Have the authors 'Robert Klanten' and 'Sven Ehmann' ever published books in the same publishers? If so, tell me some examples.
536,0.6163434982299805,3,3,Have the authors 'Th Hsyn' and '`bs mHmwd l`qd' ever published books in the same publishers? If so, tell me some examples.
536,1.1392161846160889,3,3,Have the authors 'slm@ mws~' and ''Hmd 'myn' ever published books in the same publishers? If so, tell me some examples.
535,0.6076796054840088,3,3,Have the authors 'Niccolo Machiavelli' and 'Friedrich Nietzsche' ever published books in the same publishers? If so, tell me some examples.
538,0.5898475646972656,3,3,Have the authors 'Rubem Fonseca' and 'Lygia Fagundes Telles' ever published books in the same publishers? If so, tell me some examples.
532,0.7377114295959473,3,3,Have the authors 'Gregory Benford' and 'Philip Jose Farmer' ever published books in the same publishers? If so, tell me some examples.
531,0.6439180374145508,3,3,Have the authors 'Jennifer Apodaca' and 'Jennifer Lyon' ever published books in the same publishers? If so, tell me some examples.
536,1.2704226970672607,3,3,Have the authors 'J.D. Salinger' and 'Vladimir Nabokov' ever published books in the same publishers? If so, tell me some examples.
530,1.1869556903839111,3,3,Have the authors 'Anthony Burgess' and 'Franz Kafka' ever published books in the same publishers? If so, tell me some examples.
532,0.5979213714599609,3,3,Have the authors 'Ellen Conford' and 'Lois Duncan' ever published books in the same publishers? If so, tell me some examples.
530,1.0727992057800293,3,3,Have the authors 'Shannon West' and 'Victoria Sue' ever published books in the same publishers? If so, tell me some examples.
533,0.7322609424591064,3,3,Have the authors 'Herman Melville' and 'Jules Verne' ever published books in the same publishers? If so, tell me some examples.
532,0.6243610382080078,3,3,Have the authors 'Bill Pronzini' and 'Arthur Conan Doyle' ever published books in the same publishers? If so, tell me some examples.
533,0.6658146381378174,3,3,Have the authors 'Scientific American' and 'Sharon Guynup' ever published books in the same publishers? If so, tell me some examples.
538,0.6842772960662842,3,3,Have the authors 'syd mhdy shj`y' and 'Hmd `zyzy' ever published books in the same publishers? If so, tell me some examples.
537,0.6513104438781738,3,3,Have the authors 'mHsn khZmy' and 'fDl nZry' ever published books in the same publishers? If so, tell me some examples.
532,0.7515559196472168,3,3,Have the authors 'Lewis Trondheim' and 'P. Craig Russell' ever published books in the same publishers? If so, tell me some examples.
532,0.774871826171875,3,3,Have the authors 'Joann Sfar' and 'Oscar Wilde' ever published books in the same publishers? If so, tell me some examples.
534,0.7602710723876953,3,3,Have the authors 'Wawa Taufik' and 'Farisya Natasha' ever published books in the same publishers? If so, tell me some examples.
533,0.9026076793670654,3,3,Do the publishers 'Adelphi' and 'dr 'sm@' have any authors publishing books in both of them and what are the publications and authors?
536,0.6681718826293945,3,3,Do the publishers 'Atria Books' and 'Ica Bokforlag' have any authors publishing books in both of them and what are the publications and authors?
536,0.714339017868042,3,3,Do the publishers 'HarperCollins Publishers' and 'Canterbury Press Norwich' have any authors publishing books in both of them and what are the publications and authors?
534,0.7958571910858154,3,3,Do the publishers 'Blood Pudding Press' and 'Caketrain' have any authors publishing books in both of them and what are the publications and authors?
533,0.6151220798492432,3,3,Do the publishers 'Scholastic Inc.' and 'Klutz' have any authors publishing books in both of them and what are the publications and authors?
539,0.8951272964477539,3,3,Do the publishers 'Companhia das Letras' and 'Companhia das letras' have any authors publishing books in both of them and what are the publications and authors?
534,0.6973261833190918,3,3,Do the publishers 'Penquin Group' and 'www.storywitch.com/community' have any authors publishing books in both of them and what are the publications and authors?
532,0.7084038257598877,3,3,Do the publishers 'Einaudi' and 'MEDIAfashion' have any authors publishing books in both of them and what are the publications and authors?
534,0.9006485939025879,3,3,Do the publishers 'Pinnacle' and 'M. William Phelps, LLC' have any authors publishing books in both of them and what are the publications and authors?
548,1.15592360496521,3,3,Do the publishers 'Thomas Nelson Publishers' and 'IERON ESUKhASTERION <<AGIOS IOANNES O PRODROMOS>>' have any authors publishing books in both of them and what are the publications and authors?
536,0.8772845268249512,3,3,Do the publishers 'Compendium Inc' and 'Compendium Publishing & Communications' have any authors publishing books in both of them and what are the publications and authors?
530,1.1967616081237793,3,3,Do the publishers 'Marvel' and 'millarworld' have any authors publishing books in both of them and what are the publications and authors?
535,0.5574402809143066,3,3,Do the publishers 'Tor Books' and 'Berkley Publishing Corporation (NY)' have any authors publishing books in both of them and what are the publications and authors?
532,0.7642431259155273,3,3,Do the publishers 'Ballantine Books' and 'Jennifer Lyon Books' have any authors publishing books in both of them and what are the publications and authors?
535,0.9420466423034668,3,3,Do the publishers 'Tindal Street Press' and 'Tindal Street' have any authors publishing books in both of them and what are the publications and authors?
532,0.5901024341583252,3,3,Do the publishers 'Bantam Books' and 'GAZA' have any authors publishing books in both of them and what are the publications and authors?
535,0.6643915176391602,3,3,Do the publishers 'Harper' and 'Otvorena knjiga' have any authors publishing books in both of them and what are the publications and authors?
533,0.7056488990783691,3,3,Do the publishers 'Harper Voyager' and 'Boing Boing' have any authors publishing books in both of them and what are the publications and authors?
535,0.90167236328125,3,3,Do the publishers 'Vintage' and 'ailtehaasphablichching' have any authors publishing books in both of them and what are the publications and authors?
546,0.8595011234283447,3,3,Do the publishers 'lhyy'@ lmSry@ l`m@ llktb' and 'ktb l'hly' have any authors publishing books in both of them and what are the publications and authors?
537,0.7853949069976807,3,3,Do the publishers 'St. Martin's Paperbacks' and 'Macmillan Audio' have books that belong to the same series, and if so, what are those books?
537,1.0831232070922852,3,3,Do the publishers 'St. Martin's Griffin' and 'St. Martin's Press' have books that belong to the same series, and if so, what are those books?
